Time Stamp,Type,Activity Id,Project Title,Outputs,Approval Date,GeoId,Name,Latitude,Longitude,Sectors,SectorCode,Donors,Commitments for this location,Disbursement for this location,Total Commitments,Total Disbursement,Transaction Type,CountryCode (ISO-2)
Wed Jun 26 03:00:01 NPT 2013,District,8723823112,Public-Private Partnerships for Urban Environment (PPPUE),"

<!--
 /* Font Definitions */
 @font-face
	{font-family:Mangal;
	panose-1:0 0 4 0 0 0 0 0 0 0;
	mso-font-charset:1;
	mso-generic-font-family:auto;
	mso-font-pitch:variable;
	mso-font-signature:32768 0 0 0 0 0;}
@font-face
	{font-family:""Cambria Math"";
	panose-1:2 4 5 3 5 4 6 3 2 4;
	mso-font-charset:0;
	mso-generic-font-family:roman;
	mso-font-pitch:variable;
	mso-font-signature:-1610611985 1107304683 0 0 159 0;}
@font-face
	{font-family:Calibri;
	panose-1:2 15 5 2 2 2 4 3 2 4;
	mso-font-charset:0;
	mso-generic-font-family:swiss;
	mso-font-pitch:variable;
	mso-font-signature:-1610611985 1073750139 0 0 159 0;}
@font-face
	{font-family:""Microsoft Sans Serif"";
	panose-1:2 11 6 4 2 2 2 2 2 4;
	mso-font-charset:0;
	mso-generic-font-family:swiss;
	mso-font-pitch:variable;
	mso-font-signature:1627401183 -2147483648 8 0 66047 0;}
 /* Style Definitions */
 p.MsoNormal, li.MsoNormal, div.MsoNormal
	{mso-style-unhide:no;
	mso-style-qformat:yes;
	mso-style-parent:"""";
	margin:0in;
	margin-bottom:.0001pt;
	line-height:150%;
	mso-pagination:widow-orphan;
	font-size:11.0pt;
	font-family:""Microsoft Sans Serif"",""sans-serif"";
	mso-fareast-font-family:Calibri;
	mso-bidi-font-family:Mangal;
	mso-bidi-language:AR-SA;}
.MsoChpDefault
	{mso-style-type:export-only;
	mso-default-props:yes;
	font-size:10.0pt;
	mso-ansi-font-size:10.0pt;
	mso-ascii-font-family:""Microsoft Sans Serif"";
	mso-fareast-font-family:Calibri;
	mso-hansi-font-family:""Microsoft Sans Serif"";
	mso-bidi-font-family:Mangal;}
@page Section1
	{size:8.5in 11.0in;
	margin:1.0in 1.0in 1.0in 1.0in;
	mso-header-margin:.5in;
	mso-footer-margin:.5in;
	mso-paper-source:0;}
div.Section1
	{page:Section1;}
-->


            PPPUE is a   nationally executed UNDP project implemented by Ministry of Local Development   of Government of Nepal. The second phase of the project commenced in March   2004 and will end by December 2012. 
            

ÿ


<!--
 /* Font Definitions */
 @font-face
	{font-family:Mangal;
	panose-1:0 0 4 0 0 0 0 0 0 0;
	mso-font-charset:1;
	mso-generic-font-family:auto;
	mso-font-pitch:variable;
	mso-font-signature:32768 0 0 0 0 0;}
@font-face
	{font-family:""Cambria Math"";
	panose-1:2 4 5 3 5 4 6 3 2 4;
	mso-font-charset:0;
	mso-generic-font-family:roman;
	mso-font-pitch:variable;
	mso-font-signature:-1610611985 1107304683 0 0 159 0;}
@font-face
	{font-family:Calibri;
	panose-1:2 15 5 2 2 2 4 3 2 4;
	mso-font-charset:0;
	mso-generic-font-family:swiss;
	mso-font-pitch:variable;
	mso-font-signature:-1610611985 1073750139 0 0 159 0;}
@font-face
	{font-family:""Microsoft Sans Serif"";
	panose-1:2 11 6 4 2 2 2 2 2 4;
	mso-font-charset:0;
	mso-generic-font-family:swiss;
	mso-font-pitch:variable;
	mso-font-signature:1627401183 -2147483648 8 0 66047 0;}
 /* Style Definitions */
 p.MsoNormal, li.MsoNormal, div.MsoNormal
	{mso-style-unhide:no;
	mso-style-qformat:yes;
	mso-style-parent:"""";
	margin:0in;
	margin-bottom:.0001pt;
	line-height:150%;
	mso-pagination:widow-orphan;
	font-size:11.0pt;
	font-family:""Microsoft Sans Serif"",""sans-serif"";
	mso-fareast-font-family:Calibri;
	mso-bidi-font-family:Mangal;
	mso-bidi-language:AR-SA;}
.MsoChpDefault
	{mso-style-type:export-only;
	mso-default-props:yes;
	font-size:10.0pt;
	mso-ansi-font-size:10.0pt;
	mso-ascii-font-family:""Microsoft Sans Serif"";
	mso-fareast-font-family:Calibri;
	mso-hansi-font-family:""Microsoft Sans Serif"";
	mso-bidi-font-family:Mangal;}
@page Section1
	{size:8.5in 11.0in;
	margin:1.0in 1.0in 1.0in 1.0in;
	mso-header-margin:.5in;
	mso-footer-margin:.5in;
	mso-paper-source:0;}
div.Section1
	{page:Section1;}
-->
PPPUE supports to bring PPP projects in the following five priority sectors in its partner municipalities:(1) Solid waste management; (2) Urban sanitation; (3) Water supply and distribution; (4) Renewable energy; (5) Roads and transportation service.    



",39:34.1,1283282,Kavrepalanchok (Dhulikhel),27.58333,85.66667,LOCAL DEVELOPMENT - Housing and community amenities n.e.c.,43030,UNOPS - Asian Development Bank - United Nations Development Programme,290912,276735,3232352,3074837,,NP
Wed Jun 26 03:00:01 NPT 2013,District,8723823112,Public-Private Partnerships for Urban Environment (PPPUE),"

<!--
 /* Font Definitions */
 @font-face
	{font-family:Mangal;
	panose-1:0 0 4 0 0 0 0 0 0 0;
	mso-font-charset:1;
	mso-generic-font-family:auto;
	mso-font-pitch:variable;
	mso-font-signature:32768 0 0 0 0 0;}
@font-face
	{font-family:""Cambria Math"";
	panose-1:2 4 5 3 5 4 6 3 2 4;
	mso-font-charset:0;
	mso-generic-font-family:roman;
	mso-font-pitch:variable;
	mso-font-signature:-1610611985 1107304683 0 0 159 0;}
@font-face
	{font-family:Calibri;
	panose-1:2 15 5 2 2 2 4 3 2 4;
	mso-font-charset:0;
	mso-generic-font-family:swiss;
	mso-font-pitch:variable;
	mso-font-signature:-1610611985 1073750139 0 0 159 0;}
@font-face
	{font-family:""Microsoft Sans Serif"";
	panose-1:2 11 6 4 2 2 2 2 2 4;
	mso-font-charset:0;
	mso-generic-font-family:swiss;
	mso-font-pitch:variable;
	mso-font-signature:1627401183 -2147483648 8 0 66047 0;}
 /* Style Definitions */
 p.MsoNormal, li.MsoNormal, div.MsoNormal
	{mso-style-unhide:no;
	mso-style-qformat:yes;
	mso-style-parent:"""";
	margin:0in;
	margin-bottom:.0001pt;
	line-height:150%;
	mso-pagination:widow-orphan;
	font-size:11.0pt;
	font-family:""Microsoft Sans Serif"",""sans-serif"";
	mso-fareast-font-family:Calibri;
	mso-bidi-font-family:Mangal;
	mso-bidi-language:AR-SA;}
.MsoChpDefault
	{mso-style-type:export-only;
	mso-default-props:yes;
	font-size:10.0pt;
	mso-ansi-font-size:10.0pt;
	mso-ascii-font-family:""Microsoft Sans Serif"";
	mso-fareast-font-family:Calibri;
	mso-hansi-font-family:""Microsoft Sans Serif"";
	mso-bidi-font-family:Mangal;}
@page Section1
	{size:8.5in 11.0in;
	margin:1.0in 1.0in 1.0in 1.0in;
	mso-header-margin:.5in;
	mso-footer-margin:.5in;
	mso-paper-source:0;}
div.Section1
	{page:Section1;}
-->


            PPPUE is a   nationally executed UNDP project implemented by Ministry of Local Development   of Government of Nepal. The second phase of the project commenced in March   2004 and will end by December 2012. 
            

ÿ


<!--
 /* Font Definitions */
 @font-face
	{font-family:Mangal;
	panose-1:0 0 4 0 0 0 0 0 0 0;
	mso-font-charset:1;
	mso-generic-font-family:auto;
	mso-font-pitch:variable;
	mso-font-signature:32768 0 0 0 0 0;}
@font-face
	{font-family:""Cambria Math"";
	panose-1:2 4 5 3 5 4 6 3 2 4;
	mso-font-charset:0;
	mso-generic-font-family:roman;
	mso-font-pitch:variable;
	mso-font-signature:-1610611985 1107304683 0 0 159 0;}
@font-face
	{font-family:Calibri;
	panose-1:2 15 5 2 2 2 4 3 2 4;
	mso-font-charset:0;
	mso-generic-font-family:swiss;
	mso-font-pitch:variable;
	mso-font-signature:-1610611985 1073750139 0 0 159 0;}
@font-face
	{font-family:""Microsoft Sans Serif"";
	panose-1:2 11 6 4 2 2 2 2 2 4;
	mso-font-charset:0;
	mso-generic-font-family:swiss;
	mso-font-pitch:variable;
	mso-font-signature:1627401183 -2147483648 8 0 66047 0;}
 /* Style Definitions */
 p.MsoNormal, li.MsoNormal, div.MsoNormal
	{mso-style-unhide:no;
	mso-style-qformat:yes;
	mso-style-parent:"""";
	margin:0in;
	margin-bottom:.0001pt;
	line-height:150%;
	mso-pagination:widow-orphan;
	font-size:11.0pt;
	font-family:""Microsoft Sans Serif"",""sans-serif"";
	mso-fareast-font-family:Calibri;
	mso-bidi-font-family:Mangal;
	mso-bidi-language:AR-SA;}
.MsoChpDefault
	{mso-style-type:export-only;
	mso-default-props:yes;
	font-size:10.0pt;
	mso-ansi-font-size:10.0pt;
	mso-ascii-font-family:""Microsoft Sans Serif"";
	mso-fareast-font-family:Calibri;
	mso-hansi-font-family:""Microsoft Sans Serif"";
	mso-bidi-font-family:Mangal;}
@page Section1
	{size:8.5in 11.0in;
	margin:1.0in 1.0in 1.0in 1.0in;
	mso-header-margin:.5in;
	mso-footer-margin:.5in;
	mso-paper-source:0;}
div.Section1
	{page:Section1;}
-->
PPPUE supports to bring PPP projects in the following five priority sectors in its partner municipalities:(1) Solid waste management; (2) Urban sanitation; (3) Water supply and distribution; (4) Renewable energy; (5) Roads and transportation service.    



",39:34.1,1283307,Jhapa (Chandragadhi),26.58333,87.91667,LOCAL DEVELOPMENT - Housing and community amenities n.e.c.,43030,UNOPS - Asian Development Bank - United Nations Development Programme,290912,276735,3232352,3074837,,NP
Wed Jun 26 03:00:01 NPT 2013,District,8723823112,Public-Private Partnerships for Urban Environment (PPPUE),"

<!--
 /* Font Definitions */
 @font-face
	{font-family:Mangal;
	panose-1:0 0 4 0 0 0 0 0 0 0;
	mso-font-charset:1;
	mso-generic-font-family:auto;
	mso-font-pitch:variable;
	mso-font-signature:32768 0 0 0 0 0;}
@font-face
	{font-family:""Cambria Math"";
	panose-1:2 4 5 3 5 4 6 3 2 4;
	mso-font-charset:0;
	mso-generic-font-family:roman;
	mso-font-pitch:variable;
	mso-font-signature:-1610611985 1107304683 0 0 159 0;}
@font-face
	{font-family:Calibri;
	panose-1:2 15 5 2 2 2 4 3 2 4;
	mso-font-charset:0;
	mso-generic-font-family:swiss;
	mso-font-pitch:variable;
	mso-font-signature:-1610611985 1073750139 0 0 159 0;}
@font-face
	{font-family:""Microsoft Sans Serif"";
	panose-1:2 11 6 4 2 2 2 2 2 4;
	mso-font-charset:0;
	mso-generic-font-family:swiss;
	mso-font-pitch:variable;
	mso-font-signature:1627401183 -2147483648 8 0 66047 0;}
 /* Style Definitions */
 p.MsoNormal, li.MsoNormal, div.MsoNormal
	{mso-style-unhide:no;
	mso-style-qformat:yes;
	mso-style-parent:"""";
	margin:0in;
	margin-bottom:.0001pt;
	line-height:150%;
	mso-pagination:widow-orphan;
	font-size:11.0pt;
	font-family:""Microsoft Sans Serif"",""sans-serif"";
	mso-fareast-font-family:Calibri;
	mso-bidi-font-family:Mangal;
	mso-bidi-language:AR-SA;}
.MsoChpDefault
	{mso-style-type:export-only;
	mso-default-props:yes;
	font-size:10.0pt;
	mso-ansi-font-size:10.0pt;
	mso-ascii-font-family:""Microsoft Sans Serif"";
	mso-fareast-font-family:Calibri;
	mso-hansi-font-family:""Microsoft Sans Serif"";
	mso-bidi-font-family:Mangal;}
@page Section1
	{size:8.5in 11.0in;
	margin:1.0in 1.0in 1.0in 1.0in;
	mso-header-margin:.5in;
	mso-footer-margin:.5in;
	mso-paper-source:0;}
div.Section1
	{page:Section1;}
-->


            PPPUE is a   nationally executed UNDP project implemented by Ministry of Local Development   of Government of Nepal. The second phase of the project commenced in March   2004 and will end by December 2012. 
            

ÿ


<!--
 /* Font Definitions */
 @font-face
	{font-family:Mangal;
	panose-1:0 0 4 0 0 0 0 0 0 0;
	mso-font-charset:1;
	mso-generic-font-family:auto;
	mso-font-pitch:variable;
	mso-font-signature:32768 0 0 0 0 0;}
@font-face
	{font-family:""Cambria Math"";
	panose-1:2 4 5 3 5 4 6 3 2 4;
	mso-font-charset:0;
	mso-generic-font-family:roman;
	mso-font-pitch:variable;
	mso-font-signature:-1610611985 1107304683 0 0 159 0;}
@font-face
	{font-family:Calibri;
	panose-1:2 15 5 2 2 2 4 3 2 4;
	mso-font-charset:0;
	mso-generic-font-family:swiss;
	mso-font-pitch:variable;
	mso-font-signature:-1610611985 1073750139 0 0 159 0;}
@font-face
	{font-family:""Microsoft Sans Serif"";
	panose-1:2 11 6 4 2 2 2 2 2 4;
	mso-font-charset:0;
	mso-generic-font-family:swiss;
	mso-font-pitch:variable;
	mso-font-signature:1627401183 -2147483648 8 0 66047 0;}
 /* Style Definitions */
 p.MsoNormal, li.MsoNormal, div.MsoNormal
	{mso-style-unhide:no;
	mso-style-qformat:yes;
	mso-style-parent:"""";
	margin:0in;
	margin-bottom:.0001pt;
	line-height:150%;
	mso-pagination:widow-orphan;
	font-size:11.0pt;
	font-family:""Microsoft Sans Serif"",""sans-serif"";
	mso-fareast-font-family:Calibri;
	mso-bidi-font-family:Mangal;
	mso-bidi-language:AR-SA;}
.MsoChpDefault
	{mso-style-type:export-only;
	mso-default-props:yes;
	font-size:10.0pt;
	mso-ansi-font-size:10.0pt;
	mso-ascii-font-family:""Microsoft Sans Serif"";
	mso-fareast-font-family:Calibri;
	mso-hansi-font-family:""Microsoft Sans Serif"";
	mso-bidi-font-family:Mangal;}
@page Section1
	{size:8.5in 11.0in;
	margin:1.0in 1.0in 1.0in 1.0in;
	mso-header-margin:.5in;
	mso-footer-margin:.5in;
	mso-paper-source:0;}
div.Section1
	{page:Section1;}
-->
PPPUE supports to bring PPP projects in the following five priority sectors in its partner municipalities:(1) Solid waste management; (2) Urban sanitation; (3) Water supply and distribution; (4) Renewable energy; (5) Roads and transportation service.    



",39:34.1,1282744,Sunsari (Inaruwa),26.66667,87.16667,LOCAL DEVELOPMENT - Housing and community amenities n.e.c.,43030,UNOPS - Asian Development Bank - United Nations Development Programme,290912,276735,3232352,3074837,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872381000000,Orientation and Sensitization of District and VDC Level Stakeholders in Sector Coordination Planning and Implementation in Arghakhanchi,"
	A. District level

		D-WASH-CC formed/reformed/activated/strengthened for overall coordination of sanitation and hygiene activities
		A total of 30 stakeholders including chairpersons of all political parties and their DDC representatives capacitated and enabling environment created for collaborative planning, financing, implementation, monitoring and follow up of sanitation programme.
		Stakeholders, local resources, strategic approaches, activities and tools identified to back up ODF/total sanitation initiatives.
		A total of 1,110 stakeholders (VDC secretaries and local level actors and front line workers) capacitated to create an enabling environment for collaborative planning, financing, implementation, monitoring and follow up of sanitation programme.
		District level Strategic Plan/Plan of Action on sanitation formulated / updated / revised / modified, endorsed and disseminated to local level in line with the Master Plan.
		A conducive environment prepared for the integration of GSF programme activities with district and VDC level planning frameworks.
		At least 12 numbers of district level key learning and success storied documented and shared.
		Regular monitoring and follow up mechanism established within D-WASH-CC in coordination with district level sector partners.

	B. VDC level

		V-WASH-CC formed/reformed/activated/strengthened in 37 VDCs for overall coordination of sanitation and hygiene activities.
		VDC level Strategic Plan/Plan of Action on sanitation formulatedlupdatedlrevised/modified and endorsed in 37 VDCs for implementation in line with district level Strategic Plan/Plan of Action.
		Local level norms, rules and regulations formulated in 37 VDCs.
		Local level stakeholders such as schools, Forest Users' Groups, micro finance institutions, mothers groups, etc. identified trained and mobilized for sanitation and hygiene promotion through ODF campaigns
		A conducive environment prepared for the integration of sectoral activities in general and GSF programme activities in particular with VDC level planning frameworks.
		At least 12 numbers of VDC level of key learning and success storied documented and shared out of 37 program VDCs",30:05.3,1283726,Arghakhanchi (Sandhikharka),27.91667,83.08333,HEALTH - HEALTH,16050,United Nations Human Settlements Programme,34191,10257,34191,10257,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723893648,State Building at Local Level Phase 1,,43:28.0,,Manthali1,27.3703,86.0525,General public services n.e.c. - LOCAL DEVELOPMENT,15110,Swiss Agency for Development and Cooperation,,,5044136,1567000,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723893648,State Building at Local Level Phase 1,,43:28.0,,Okhaldhunga,27.31643,86.50508,General public services n.e.c. - LOCAL DEVELOPMENT,15110,Swiss Agency for Development and Cooperation,,,5044136,1567000,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723893648,State Building at Local Level Phase 1,,43:28.0,,Diktel,27.2367,86.796,General public services n.e.c. - LOCAL DEVELOPMENT,15110,Swiss Agency for Development and Cooperation,,,5044136,1567000,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723893648,State Building at Local Level Phase 1,,43:28.0,,Diktel,27.2367,86.796,General public services n.e.c. - LOCAL DEVELOPMENT,15110,Swiss Agency for Development and Cooperation,,,5044136,1567000,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723893648,State Building at Local Level Phase 1,,43:28.0,,Okhaldhunga,27.31643,86.50508,General public services n.e.c. - LOCAL DEVELOPMENT,15110,Swiss Agency for Development and Cooperation,,,5044136,1567000,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723893648,State Building at Local Level Phase 1,,43:28.0,,Okhaldhunga,27.31643,86.50508,General public services n.e.c. - LOCAL DEVELOPMENT,15110,Swiss Agency for Development and Cooperation,,,5044136,1567000,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723893648,State Building at Local Level Phase 1,,43:28.0,,Manthali1,27.3703,86.0525,General public services n.e.c. - LOCAL DEVELOPMENT,15110,Swiss Agency for Development and Cooperation,,,5044136,1567000,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723893648,State Building at Local Level Phase 1,,43:28.0,,Manthali1,27.3703,86.0525,General public services n.e.c. - LOCAL DEVELOPMENT,15110,Swiss Agency for Development and Cooperation,,,5044136,1567000,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723893648,State Building at Local Level Phase 1,,43:28.0,,Diktel,27.2367,86.796,General public services n.e.c. - LOCAL DEVELOPMENT,15110,Swiss Agency for Development and Cooperation,,,5044136,1567000,,NP
Wed Jun 26 03:00:01 NPT 2013,District,8723893648,State Building at Local Level Phase 1,"
	ÿ

	ÿDDC has strengthened its capacities in planning,implementing and monitoring,ÿadministrative and financial management; as well as human resource, organizational development andÿknowledge management

	ÿ

	DDC/VDCs have identified DAGs Households and poverty clusters;DAGs capacity to represent and participate in DDC/VDC planning process have increased;People, especially DAGs have increased their capacity to demand for improved services from the devolved sectors.",43:28.0,1282969,Okhaldhunga (Okhaldhunga),27.33333,86.41667,General public services n.e.c. - LOCAL DEVELOPMENT,15110,Swiss Agency for Development and Cooperation,2522068,783500,5044136,1567000,,NP
Wed Jun 26 03:00:01 NPT 2013,District,8723893648,State Building at Local Level Phase 1,"
	ÿ

	ÿDDC has strengthened its capacities in planning,implementing and monitoring,ÿadministrative and financial management; as well as human resource, organizational development andÿknowledge management

	ÿ

	DDC/VDCs have identified DAGs Households and poverty clusters;DAGs capacity to represent and participate in DDC/VDC planning process have increased;People, especially DAGs have increased their capacity to demand for improved services from the devolved sectors.",43:28.0,1283202,Khotang (Diktel),27.25,86.83333,General public services n.e.c. - LOCAL DEVELOPMENT,15110,Swiss Agency for Development and Cooperation,2522068,783500,5044136,1567000,,NP
Wed Jun 26 03:00:01 NPT 2013,Region,8723895298,Health Sector Support Programme (HSSP),"MoHP Maintenance strategy for physical assets endorsed, Local Health Infrastructure Developed (LHID) guidelines(for construction and maintenance at district and below level) endorsed, Health Infrastructure System (HIIS) established in HSSP districts, Evidence in build on health financing and social health protection (SHP) both at national and district level and distributed among key stakeholders, Inclusive stakeholder (Ministries, EDPs and private sector) consultations on strategic direction for health financing and SHP have taken place, Options for implementation modalities for risk pooling and pre-payment mechanisms are developed, Health facilities are operating Adolescent Friendly Services ( AFSs) in selected districts in line with the national ASRH programme, Advocacy on SRHR of young people has been implemented at central and district level, new and innovative IEC/BCC intervention are developed, Research on SRHR of young people and evidence for effective intervention in Nepal is improved, National information system collects data pertinent to SRH of adolescents",17:10.0,7289705,Far-Western (Sudur Pashchimanchal),29.30915,80.91534,HEALTH - HEALTH,12110,Deutsche Gesellschaft f�r Internationale Zusammenarbeit,7446251,5727779,14892501,11455559,,NP
Wed Jun 26 03:00:01 NPT 2013,Region,8723895298,Health Sector Support Programme (HSSP),"MoHP Maintenance strategy for physical assets endorsed, Local Health Infrastructure Developed (LHID) guidelines(for construction and maintenance at district and below level) endorsed, Health Infrastructure System (HIIS) established in HSSP districts, Evidence in build on health financing and social health protection (SHP) both at national and district level and distributed among key stakeholders, Inclusive stakeholder (Ministries, EDPs and private sector) consultations on strategic direction for health financing and SHP have taken place, Options for implementation modalities for risk pooling and pre-payment mechanisms are developed, Health facilities are operating Adolescent Friendly Services ( AFSs) in selected districts in line with the national ASRH programme, Advocacy on SRHR of young people has been implemented at central and district level, new and innovative IEC/BCC intervention are developed, Research on SRHR of young people and evidence for effective intervention in Nepal is improved, National information system collects data pertinent to SRH of adolescents",17:10.0,7289706,Mid-Western (Madhya Pashchimanchal),29.05977,82.31335,HEALTH - HEALTH,12110,Deutsche Gesellschaft f�r Internationale Zusammenarbeit,7446251,5727779,14892501,11455559,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872382000000,"Strengthening Approaches for Maximizing Maternal, Neonatal, and Reproductive Health (SAMMAN)","
	1: Increase capacity of HWs at community level

	2: Increase number of HWs and their technical skills on MNCH

	3: Enhance effectiveness of community mobilization

	4: Leverage learning to increase impact on MNCH",34:04.9,1283276,Kailali (Dhangadhi),28.75,80.91667,"WOMEN, CHILDREN & SOCIAL WELFARE - HEALTH - HEALTH",13081,CARE Nepal,390500,274432,1183332,831612,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872382000000,"Strengthening Approaches for Maximizing Maternal, Neonatal, and Reproductive Health (SAMMAN)","
	1: Increase capacity of HWs at community level

	2: Increase number of HWs and their technical skills on MNCH

	3: Enhance effectiveness of community mobilization

	4: Leverage learning to increase impact on MNCH",34:04.9,1283425,Doti (Dipayal),29.25,80.91667,"WOMEN, CHILDREN & SOCIAL WELFARE - HEALTH - HEALTH",13081,CARE Nepal,402333,282748,1183332,831612,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872382000000,"Strengthening Approaches for Maximizing Maternal, Neonatal, and Reproductive Health (SAMMAN)","
	1: Increase capacity of HWs at community level

	2: Increase number of HWs and their technical skills on MNCH

	3: Enhance effectiveness of community mobilization

	4: Leverage learning to increase impact on MNCH",34:04.9,1283500,Dadeldhura (Dadeldhura),29.25,80.41667,"WOMEN, CHILDREN & SOCIAL WELFARE - HEALTH - HEALTH",13081,CARE Nepal,390500,274432,1183332,831612,,NP
Wed Jun 26 03:00:01 NPT 2013,District,87238113488,Open Defecation Free Campaign and Sanitation and Hygiene Behaviour Promotion in Bajura District,"
	1.ÿÿÿÿÿ Fixed place defecation practice increased by 20% through construction and use of toilet in 15 selected VDCs in the district.

	2.ÿÿÿÿÿ ODF declared in at least 3 wards in each VDCÿ and at least 3 VDCs from the 15 selected VDCs and momentum generated for the achievement of the target set in plan of action in all communities with the inclusion of poor and socially disadvantaged communities specifically slums and squatters.

	3.ÿÿÿÿÿ Practice of hand washing with soap increased by 25 % in the community and by 80% in schools where relevant hardware facilities exist.

	4.ÿÿÿÿÿ Existing sanitation facilities used, operated and maintained by 100% users in schools, health posts, VDC offices, community institutions, etc.

	5.ÿÿÿÿÿ Cost shared by VDC through its regular budget source to back up hygiene and sanitation movement.

	6.ÿÿÿÿÿ Municipality level strategic plan/plan of action on hygiene and sanitation promotion implemented.

	7.ÿÿÿÿÿ Functional linkage established between V-WASH-CC and D-WASH-CC for strategic support to speed up ODF initiative in Bardiya District in totality through joint planning, programming and implementation arrangements.

	8.ÿÿÿÿÿ The resource centres equipped in at least 120 schools and VDC office/Health Post and Sub-Health posts.

	9.ÿÿÿÿÿ 70% community people are sensitized through advocacy and communication channels and 10% of them are directly engaged in total sanitation movement.

	10.ÿ Collected, compiled and shared at least 15 success stories through electronic and print media and knowledge base on programme events and local level sanitation for influencing communities as well as sector actors.",15:54.4,1283697,Bajura (Martadi),29.5,81.5,HEALTH - HEALTH,14050,United Nations Human Settlements Programme,130000,117000,130000,117000,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872385166,Upper Trishuli 3A Hydroelectric Project,"
	This is a run of river type of the power generation project identified by NEA in 2004/05. This Project is located in Rasuwa and Nuwakot districts. This has an installed capacity of 60 MW and will generate 460 GWh of annual energy. Major structures comprise of a 25 m high diversion weir, intake, desander, 4.1 km headrace tunnel, surge shaft, inclined shaft, underground powerhouse, tailrace, switchyard, 48 km long 220 Kv transmission line, 4 circuit 1 km 220 Kv underground cabling and ancillary structure.

	For the implementation of the Project, the Government of Nepal had requested the Government of People?s Republic of China for a financial (Soft Loan) assistance of US$ 120 million on July 31, 2006. Memorandum of Understanding (MoU) to this effect was signed between Nepal and the Export-Import Bank of China on November 04, 2009 for US$ 200 million (US$ 120 million for this project and the remaining portion for other projects).

	As per decision of BOD/NEA on Oct. 11, 2009, China Gezhouba Group Company Ltd (CGGC) was selected as the EPC Contractor with a bidding amount of US$ 89.231692 million (exclusive of VAT). The MoU and Contract Agreement between the Contractor and NEA was concluded on December 29, 2009 and May 28, 2010, respectively. The agreed contract price, excluding VAT, for foreign portion and local portion are US$ 81.639498 million and NRs. 606.464468, respectively.ÿ

	Similarly, Financial Proposal of the North West Hydro Consulting Engineers was selected on June 29, 2010 to carry out the construction Supervision works with a sum not exceeding US$ 4.443926 million.

	EIA Report has been approved by the Ministry of Environment on August 26, 2010 and forwarded to China Exim Bank on August 31, 2010.

	Commercial Contract Agreementÿ for the construction Supervision works was signedÿbetween UT3A HEP and NWH, China on 21.09.2010.

	For EPC and Supervision works, the Framework Agreement between the Government of Nepal and the Government the People?s Republic of China, and the Government Concessional Loan Agreement between the Government of Nepal and the Export-Import Bank of China were concluded on February 28, 2011. Similarly, a MOU on Transmission Line and Bay Extension was also signed between the Government of Nepal and the Export-Bank of China on May 10, 2011.

	Note: As per request made by the Exim Bank of China and recommendation made by the implementing and executing agencies, the Government of Nepal, on May 24, 2010, decided to request the Bank to provide upto the amount of US$ 8.917790 (10 percent of the Commercial Contract) as contingency in unallocated heading on the Loan Agreement to be concluded, if not, the said amount will be made available by the Government of Nepal in case of requirement. The Bank vide letter August 11, 2010, informed that they are not providing the said contingency amount so requested. 20/09/2010",18:29.0,1282973,Nuwakot (Bidur),27.91667,85.25,ELECTRICITY - Fuel and energy,23010,China,129241702,35145936,129241702,35145936,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872381000000,Nepal Agriculture and Food Security Project,,58:03.2,1283335,Humla (Simikot),29.91667,81.91667,"Agriculture, forestry, fishing and hunting - AGRICULTURE",52010,World Bank Trust Funds,2325000,,46500000,,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872381000000,Nepal Agriculture and Food Security Project,,58:03.2,1283500,Dadeldhura (Dadeldhura),29.25,80.41667,"Agriculture, forestry, fishing and hunting - AGRICULTURE",52010,World Bank Trust Funds,2325000,,46500000,,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872381000000,Nepal Agriculture and Food Security Project,,58:03.2,1283699,Bajhang (Chainpur),29.66667,81.25,"Agriculture, forestry, fishing and hunting - AGRICULTURE",52010,World Bank Trust Funds,2790000,,46500000,,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872381000000,Nepal Agriculture and Food Security Project,,58:03.2,1282827,Jajarkot (Khalanga),28.41667,82.25,"Agriculture, forestry, fishing and hunting - AGRICULTURE",52010,World Bank Trust Funds,2325000,,46500000,,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872381000000,Nepal Agriculture and Food Security Project,,58:03.2,1282847,Rolpa (Liwang),28.41667,82.75,"Agriculture, forestry, fishing and hunting - AGRICULTURE",52010,World Bank Trust Funds,2325000,,46500000,,,NP
