ID,codigo_sisin,nombre_proyecto,objetivo_general,CostoTotal$us.,cod_entidad,sigla_entidad,entidad,cod_sector,sector,cod_subsector,subsector,cod_tipo_proyecto,tipoproyecto,departamento,municipio,fuente,fte_sigla,organismo,org_sigla,convenio,sisfin,numero_contrato,municipio,Cod_Mun,Lat_Fin,Long_Fin
7889,2875896500000,AMPL. REMOD P.S. CASTILLA HUMA (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,27525,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7890,2875896500000,AMPL. REMOD P.S. CASTILLA HUMA (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,166102,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7891,2875896600000,AMPL. REMOD P.S. FUTINA (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,166313,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7892,2875896600000,AMPL. REMOD P.S. FUTINA (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,1552,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7893,2875896600000,AMPL. REMOD P.S. FUTINA (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,216950,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7894,2875896600000,AMPL. REMOD P.S. FUTINA (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,32577,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7895,2875896700000,AMPL. REMOD P.S. PAMPA COLORADA (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,1552,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7896,2875896800000,AMPL. REMOD P.S. CHAIRAPATA (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,190236,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7897,2875896800000,AMPL. REMOD P.S. CHAIRAPATA (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,29403,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7898,2875896800000,AMPL. REMOD P.S. CHAIRAPATA (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,155686,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7899,2875896800000,AMPL. REMOD P.S. CHAIRAPATA (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,1552,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7900,2875896900000,AMPL. REMOD P.S. CHUAFAYA (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,1552,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7901,2875897000000,AMPL. REMOD P.S. ROSARIO (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,1552,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7902,2875897100000,AMPL. REMOD P.S. THURCO (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,1552,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7903,2875897200000,AMPL. REMOD P.S. TITIRI (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,33111,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7904,2875897200000,AMPL. REMOD P.S. TITIRI (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,176611,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7905,2875897200000,AMPL. REMOD P.S. TITIRI (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,1552,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7906,2875897200000,AMPL. REMOD P.S. TITIRI (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,212930,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7907,2875897300000,AMPL. REMOD P.S. TOMAYCURI (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,1552,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7908,2875897400000,AMPL. REMOD P.S. CHULLPAKASA (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,1552,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7909,2875897400000,AMPL. REMOD P.S. CHULLPAKASA (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,230473,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7910,2875897400000,AMPL. REMOD P.S. CHULLPAKASA (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,34451,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7911,2875897400000,AMPL. REMOD P.S. CHULLPAKASA (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,174832,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7912,2875897500000,AMPL. REMOD P.S. CHALLVIRI (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,1552,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7913,2875897500000,AMPL. REMOD P.S. CHALLVIRI (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,171341,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7914,2875897500000,AMPL. REMOD P.S. CHALLVIRI (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,32639,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7915,2875897500000,AMPL. REMOD P.S. CHALLVIRI (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,212645,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7916,2875897600000,AMPL. REMOD P.S. JAMACHIRI (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,1552,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7917,2875897700000,AMPL. REMOD P.S. SALINAS BAJA (COLQUECHACA),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,1552,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7918,2875897800000,AMPL. REMOD P.S. IRUCOYANA (COLQUECHACA),MEJORAR LA CALIDAD DE VIDA DE LA POBLACI?N QUE SE ENCUENTRA EN EXTREMA POBREZA,1552,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Colquechaca,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Colquechaca,50401,-18.699995,-66.004376
7919,2875897900000,AMPL. EMOD C.S. RAVELO (RAVELO),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,1662,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Ravelo,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Ravelo,50402,-18.806535,-65.511958
7920,2875898000000,AMPL. REMOD C.S. HUAYCOMA (RAVELO),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,1662,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Ravelo,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Ravelo,50402,-18.806535,-65.511958
7921,2875898100000,AMPL. REMOD C.S. TOMOYO (RAVELO),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,1662,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Ravelo,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Ravelo,50402,-18.806535,-65.511958
7922,2875898200000,AMPL. REMOD P.S. ANTORA (RAVELO),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,1662,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Ravelo,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Ravelo,50402,-18.806535,-65.511958
7923,2875898300000,AMPL. REMOD P.S. LACAYANI (RAVELO),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,1662,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Ravelo,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Ravelo,50402,-18.806535,-65.511958
7924,2875898400000,AMPL. REMOD P.S. RODEO (RAVELO),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,1662,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Ravelo,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Ravelo,50402,-18.806535,-65.511958
7925,2875898500000,AMPL. REMOD P.S. PITANTORA (RAVELO),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,1662,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Ravelo,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Ravelo,50402,-18.806535,-65.511958
7926,2875898600000,AMPL. REMOD P.S. KUTURI (RAVELO),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,154474,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Ravelo,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Ravelo,50402,-18.806535,-65.511958
7927,2875898600000,AMPL. REMOD P.S. KUTURI (RAVELO),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,28492,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Ravelo,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Ravelo,50402,-18.806535,-65.511958
7928,2875898600000,AMPL. REMOD P.S. KUTURI (RAVELO),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,180727,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Ravelo,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Ravelo,50402,-18.806535,-65.511958
7929,2875898600000,AMPL. REMOD P.S. KUTURI (RAVELO),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,1662,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Ravelo,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Ravelo,50402,-18.806535,-65.511958
7930,2875898700000,AMPL. REMOD P.S. YUCURI (RAVELO),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza,1662,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Ravelo,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Ravelo,50402,-18.806535,-65.511958
7931,2875898800000,AMPL. REMOD P.S. JANINA (RAVELO),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza ,28987,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Ravelo,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Ravelo,50402,-18.806535,-65.511958
7932,2875898800000,AMPL. REMOD P.S. JANINA (RAVELO),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza ,180727,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Ravelo,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Ravelo,50402,-18.806535,-65.511958
7933,2875898800000,AMPL. REMOD P.S. JANINA (RAVELO),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza ,160291,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Ravelo,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Ravelo,50402,-18.806535,-65.511958
7934,2875898800000,AMPL. REMOD P.S. JANINA (RAVELO),Mejorar la calidad de vida de la poblacion que se encuentra extrema pobreza ,1662,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,8,SALUD Y SEGURIDAD SOCIAL,8.1,INFRAESTRUCTURA DE SALUD,8.1.2,CONSTRUCCION Y EQUIPAMIENTO DE CENTROS DE SALUD,POTOSI,Ravelo,43,TRANSF-CREEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Ravelo,50402,-18.806535,-65.511958
